timestamp,position,velocity,acceleration,attitude,body_rate,actuator
256248105,0,0,0,0,0,1
256346280,0,0,0,0,0,1
256443692,0,0,0,0,0,1
256547546,0,0,0,0,0,1
256647063,0,0,0,0,0,1
256745350,0,0,0,0,0,1
256846906,0,0,0,0,0,1
256945629,0,0,0,0,0,1
257046199,0,0,0,0,0,1
257143526,0,0,0,0,0,1
257243940,0,0,0,0,0,1
257346756,0,0,0,0,0,1
257446378,0,0,0,0,0,1
257549066,0,0,0,0,0,1
257646202,0,0,0,0,0,1
257747226,0,0,0,0,0,1
257847786,0,0,0,0,0,1
257947180,0,0,0,0,0,1
258049782,0,0,0,0,0,1
258146929,0,0,0,0,0,1
258246813,0,0,0,0,0,1
258347271,0,0,0,0,0,1
258446586,0,0,0,0,0,1
258545747,0,0,0,0,0,1
258649093,0,0,0,0,0,1
258748553,0,0,0,0,0,1
258842317,0,0,0,0,0,1
258946850,0,0,0,0,0,1
259046080,0,0,0,0,0,1
259147862,0,0,0,0,0,1
259244306,0,0,0,0,0,1
259347122,0,0,0,0,0,1
259448480,0,0,0,0,0,1
259547678,0,0,0,0,0,1
259650516,0,0,0,0,0,1
259745925,0,0,0,0,0,1
259850232,0,0,0,0,0,1
259945867,0,0,0,0,0,1
260046003,0,0,0,0,0,1
260150593,0,0,0,0,0,1
260248392,0,0,0,0,0,1
260346010,0,0,0,0,0,1
260447556,0,0,0,0,0,1
260547983,0,0,0,0,0,1
260644956,0,0,0,0,0,1
260748876,0,0,0,0,0,1
260845422,0,0,0,0,0,1
260945749,0,0,0,0,0,1
261047385,0,0,0,0,0,1
261143207,0,0,0,0,0,1
261248934,0,0,0,0,0,1
261346481,0,0,0,0,0,1
261446364,0,0,0,0,0,1
261548519,0,0,0,0,0,1
261649034,0,0,0,0,0,1
261746738,0,0,0,0,0,1
261846686,0,0,0,0,0,1
261946031,0,0,0,0,0,1
262046981,0,0,0,0,0,1
262148752,0,0,0,0,0,1
262248993,0,0,0,0,0,1
262346797,0,0,0,0,0,1
262445671,0,0,0,0,0,1
262546459,0,0,0,0,0,1
262647863,0,0,0,0,0,1
262746200,0,0,0,0,0,1
262849575,0,0,0,0,0,1
262946966,0,0,0,0,0,1
263046687,0,0,0,0,0,1
263150084,0,0,0,0,0,1
263246564,0,0,0,0,0,1
263351114,0,0,0,0,0,1
263445286,0,0,0,0,0,1
263545799,0,0,0,0,0,1
263649783,0,0,0,0,0,1
263745041,0,0,0,0,0,1
263849055,0,0,0,0,0,1
263945371,0,0,0,0,0,1
264048303,0,0,0,0,0,1
264146455,0,0,0,0,0,1
264246737,0,0,0,0,0,1
264347701,0,0,0,0,0,1
264447842,0,0,0,0,0,1
264548693,0,0,0,0,0,1
264647321,0,0,0,0,0,1
264744709,0,0,0,0,0,1
264841835,0,0,0,0,0,1
264946619,0,0,0,0,0,1
265050949,0,0,0,0,0,1
265146249,0,0,0,0,0,1
265248442,0,0,0,0,0,1
265345227,0,0,0,0,0,1
265445084,0,0,0,0,0,1
265545631,0,0,0,0,0,1
265648230,0,0,0,0,0,1
265749913,0,0,0,0,0,1
265846200,0,0,0,0,0,1
265949776,0,0,0,0,0,1
266047186,0,0,0,0,0,1
266148367,0,0,0,0,0,1
266242788,0,0,0,0,0,1
266347638,0,0,0,0,0,1
266451211,0,0,0,0,0,1
266547502,0,0,0,0,0,1
266647535,0,0,0,0,0,1
266746399,0,0,0,0,0,1
266847996,0,0,0,0,0,1
266948269,0,0,0,0,0,1
267046656,0,0,0,0,0,1
267149282,0,0,0,0,0,1
267245915,0,0,0,0,0,1
267345602,0,0,0,0,0,1
267447615,0,0,0,0,0,1
267548691,0,0,0,0,0,1
267643319,0,0,0,0,0,1
267746764,0,0,0,0,0,1
267848171,0,0,0,0,0,1
267944887,0,0,0,0,0,1
268048858,0,0,0,0,0,1
268146566,0,0,0,0,0,1
268248246,0,0,0,0,0,1
268347441,0,0,0,0,0,1
268447162,0,0,0,0,0,1
268547165,0,0,0,0,0,1
268645603,0,0,0,0,0,1
268743077,0,0,0,0,0,1
268847931,0,0,0,0,0,1
268945854,0,0,0,0,0,1
269044458,0,0,0,0,0,1
269147710,0,0,0,0,0,1
269245565,0,0,0,0,0,1
269347190,0,0,0,0,0,1
269447592,0,0,0,0,0,1
269544775,0,0,0,0,0,1
269647110,0,0,0,0,0,1
269745811,0,0,0,0,0,1
269849055,0,0,0,0,0,1
269948243,0,0,0,0,0,1
270046351,0,0,0,0,0,1
270148725,0,0,0,0,0,1
270244732,0,0,0,0,0,1
270349530,0,0,0,0,0,1
270446045,0,0,0,0,0,1
270547613,0,0,0,0,0,1
270649990,0,0,0,0,0,1
270745075,0,0,0,0,0,1
270847420,0,0,0,0,0,1
270947223,0,0,0,0,0,1
271049464,0,0,0,0,0,1
271144404,0,0,0,0,0,1
271246205,0,0,0,0,0,1
271347932,0,0,0,0,0,1
271445772,0,0,0,0,0,1
271550416,0,0,0,0,0,1
271645958,0,0,0,0,0,1
271749759,0,0,0,0,0,1
271845091,0,0,0,0,0,1
271947654,0,0,0,0,0,1
272050415,0,0,0,0,0,1
272149793,0,0,0,0,0,1
272249325,0,0,0,0,0,1
272347984,0,0,0,0,0,1
272445067,0,0,0,0,0,1
272547309,0,0,0,0,0,1
272646857,0,0,0,0,0,1
272751556,0,0,0,0,0,1
272847001,0,0,0,0,0,1
272948539,0,0,0,0,0,1
273049332,0,0,0,0,0,1
273146499,0,0,0,0,0,1
273244842,0,0,0,0,0,1
273345611,0,0,0,0,0,1
273446847,0,0,0,0,0,1
273547188,0,0,0,0,0,1
273648729,0,0,0,0,0,1
273747717,0,0,0,0,0,1
273848396,0,0,0,0,0,1
273945876,0,0,0,0,0,1
274049329,0,0,0,0,0,1
274147914,0,0,0,0,0,1
274246435,0,0,0,0,0,1
274341170,0,0,0,0,0,1
274446852,0,0,0,0,0,1
274549202,0,0,0,0,0,1
274645860,0,0,0,0,0,1
274747135,0,0,0,0,0,1
274847288,0,0,0,0,0,1
274945414,0,0,0,0,0,1
275045725,0,0,0,0,0,1
275145887,0,0,0,0,0,1
275247774,0,0,0,0,0,1
275345910,0,0,0,0,0,1
275447672,0,0,0,0,0,1
275550059,0,0,0,0,0,1
275647549,0,0,0,0,0,1
275749045,0,0,0,0,0,1
275847012,0,0,0,0,0,1
275948912,0,0,0,0,0,1
276046556,0,0,0,0,0,1
276146200,0,0,0,0,0,1
276247745,0,0,0,0,0,1
276347048,0,0,0,0,0,1
276448035,0,0,0,0,0,1
276547379,0,0,0,0,0,1
276648750,0,0,0,0,0,1
276746008,0,0,0,0,0,1
276847216,0,0,0,0,0,1
276947429,0,0,0,0,0,1
277048199,0,0,0,0,0,1
277150292,0,0,0,0,0,1
277246683,0,0,0,0,0,1
277348107,0,0,0,0,0,1
277445159,0,0,0,0,0,1
277546406,0,0,0,0,0,1
277646041,0,0,0,0,0,1
277747908,0,0,0,0,0,1
277848056,0,0,0,0,0,1
277946832,0,0,0,0,0,1
278048283,0,0,0,0,0,1
278146020,0,0,0,0,0,1
278247331,0,0,0,0,0,1
278350146,0,0,0,0,0,1
278445460,0,0,0,0,0,1
278549638,0,0,0,0,0,1
278647702,0,0,0,0,0,1
278747347,0,0,0,0,0,1
278847138,0,0,0,0,0,1
278944880,0,0,0,0,0,1
279046817,0,0,0,0,0,1
279148010,0,0,0,0,0,1
279247638,0,0,0,0,0,1
279346226,0,0,0,0,0,1
279445957,0,0,0,0,0,1
279543380,0,0,0,0,0,1
279647177,0,0,0,0,0,1
279746132,0,0,0,0,0,1
279847642,0,0,0,0,0,1
279950042,0,0,0,0,0,1
280047082,0,0,0,0,0,1
280149002,0,0,0,0,0,1
280244189,0,0,0,0,0,1
280347800,0,0,0,0,0,1
280447868,0,0,0,0,0,1
280546127,0,0,0,0,0,1
280647033,0,0,0,0,0,1
280744563,0,0,0,0,0,1
280846886,0,0,0,0,0,1
280944797,0,0,0,0,0,1
281049163,0,0,0,0,0,1
281148667,0,0,0,0,0,1
281247048,0,0,0,0,0,1
281348716,0,0,0,0,0,1
281446403,0,0,0,0,0,1
281549419,0,0,0,0,0,1
281643840,0,0,0,0,0,1
281745883,0,0,0,0,0,1
281844532,0,0,0,0,0,1
281942361,0,0,0,0,0,1
282048109,0,0,0,0,0,1
282147927,0,0,0,0,0,1
282246667,0,0,0,0,0,1
282345452,0,0,0,0,0,1
282447315,0,0,0,0,0,1
282548317,0,0,0,0,0,1
282647302,0,0,0,0,0,1
282750144,0,0,0,0,0,1
282847632,0,0,0,0,0,1
282946279,0,0,0,0,0,1
283044253,0,0,0,0,0,1
283145793,0,0,0,0,0,1
283247183,0,0,0,0,0,1
283348330,0,0,0,0,0,1
283446032,0,0,0,0,0,1
283546402,0,0,0,0,0,1
283649758,0,0,0,0,0,1
283746491,0,0,0,0,0,1
283846666,0,0,0,0,0,1
283948121,0,0,0,0,0,1
284043435,0,0,0,0,0,1
284147540,0,0,0,0,0,1
284247328,0,0,0,0,0,1
284345916,0,0,0,0,0,1
284444584,0,0,0,0,0,1
284546850,0,0,0,0,0,1
284648193,0,0,0,0,0,1
284747109,0,0,0,0,0,1
284848933,0,0,0,0,0,1
284945054,0,0,0,0,0,1
285050559,0,0,0,0,0,1
285145196,0,0,0,0,0,1
285247498,0,0,0,0,0,1
285349801,0,0,0,0,0,1
285449402,0,0,0,0,0,1
285548289,0,0,0,0,0,1
285646176,0,0,0,0,0,1
285747818,0,0,0,0,0,1
285843018,0,0,0,0,0,1
285946891,0,0,0,0,0,1
286049871,0,0,0,0,0,1
286146910,0,0,0,0,0,1
286248292,0,0,0,0,0,1
286345436,0,0,0,0,0,1
286447545,0,0,0,0,0,1
286543827,0,0,0,0,0,1
286647338,0,0,0,0,0,1
286748010,0,0,0,0,0,1
286848809,0,0,0,0,0,1
286947957,0,0,0,0,0,1
287046778,0,0,0,0,0,1
287146400,0,0,0,0,0,1
287247758,0,0,0,0,0,1
287345809,0,0,0,0,0,1
287449709,0,0,0,0,0,1
287542694,0,0,0,0,0,1
287649258,0,0,0,0,0,1
287744123,0,0,0,0,0,1
287848135,0,0,0,0,0,1
287945630,0,0,0,0,0,1
288045434,0,0,0,0,0,1
288151820,0,0,0,0,0,1
288246350,0,0,0,0,0,1
288347505,0,0,0,0,0,1
288448139,0,0,0,0,0,1
288548246,0,0,0,0,0,1
288646784,0,0,0,0,0,1
288745337,0,0,0,0,0,1
288847410,0,0,0,0,0,1
288949159,0,0,0,0,0,1
289047235,0,0,0,0,0,1
289146652,0,0,0,0,0,1
289248166,0,0,0,0,0,1
289345160,0,0,0,0,0,1
289448076,0,0,0,0,0,1
289550126,0,0,0,0,0,1
289646274,0,0,0,0,0,1
289749065,0,0,0,0,0,1
289847236,0,0,0,0,0,1
289949466,0,0,0,0,0,1
290045261,0,0,0,0,0,1
290146970,0,0,0,0,0,1
290248626,0,0,0,0,0,1
290344671,0,0,0,0,0,1
290449353,0,0,0,0,0,1
290546036,0,0,0,0,0,1
290648530,0,0,0,0,0,1
290745737,0,0,0,0,0,1
290846064,0,0,0,0,0,1
290948315,0,0,0,0,0,1
291045761,0,0,0,0,0,1
291148582,0,0,0,0,0,1
291245169,0,0,0,0,0,1
291348171,0,0,0,0,0,1
291445542,0,0,0,0,0,1
291549863,0,0,0,0,0,1
291648277,0,0,0,0,0,1
291746710,0,0,0,0,0,1
291849289,0,0,0,0,0,1
291947667,0,0,0,0,0,1
292048981,0,0,0,0,0,1
292146275,0,0,0,0,0,1
292244852,0,0,0,0,0,1
292347062,0,0,0,0,0,1
292443993,0,0,0,0,0,1
292548701,0,0,0,0,0,1
292645425,0,0,0,0,0,1
292746273,0,0,0,0,0,1
292847036,0,0,0,0,0,1
292943559,0,0,0,0,0,1
293047111,0,0,0,0,0,1
293145982,0,0,0,0,0,1
293249321,0,0,0,0,0,1
293347007,0,0,0,0,0,1
293450529,0,0,0,0,0,1
293544169,0,0,0,0,0,1
293647450,0,0,0,0,0,1
293748147,0,0,0,0,0,1
293848845,0,0,0,0,0,1
293948509,0,0,0,0,0,1
294047407,0,0,0,0,0,1
294146720,0,0,0,0,0,1
294247088,0,0,0,0,0,1
294348403,0,0,0,0,0,1
294449208,0,0,0,0,0,1
294548986,0,0,0,0,0,1
294648437,0,0,0,0,0,1
294746200,0,0,0,0,0,1
294848355,0,0,0,0,0,1
294947005,0,0,0,0,0,1
295047403,0,0,0,0,0,1
295149771,0,0,0,0,0,1
295249092,0,0,0,0,0,1
295348977,0,0,0,0,0,1
295447286,0,0,0,0,0,1
295549540,0,0,0,0,0,1
295645725,0,0,0,0,0,1
295748612,0,0,0,0,0,1
295848565,0,0,0,0,0,1
295947939,0,0,0,0,0,1
296047420,0,0,0,0,0,1
296145650,0,0,0,0,0,1
296248983,0,0,0,0,0,1
296345829,0,0,0,0,0,1
296444459,0,0,0,0,0,1
296549970,0,0,0,0,0,1
296646530,0,0,0,0,0,1
296750491,0,0,0,0,0,1
296847298,0,0,0,0,0,1
296947270,0,0,0,0,0,1
297045460,0,0,0,0,0,1
297145951,0,0,0,0,0,1
297250891,0,0,0,0,0,1
297347708,0,0,0,0,0,1
297447561,0,0,0,0,0,1
297547409,0,0,0,0,0,1
297647846,0,0,0,0,0,1
297745167,0,0,0,0,0,1
297848266,0,0,0,0,0,1
297948495,0,0,0,0,0,1
298047093,0,0,0,0,0,1
298150586,0,0,0,0,0,1
298245376,0,0,0,0,0,1
